product_code,YEAR,num_complaints,num_recalls,recalls_next_year,recalls_next_2_year
EYD,2015,1,0,0,
ODC,2015,3,0,0,0
CCN,2015,1,0,0,0
HBS,2015,1,0,0,0
HSB,2015,1645,14,21,102
FKX,2015,24484,2,2,3
LWR,2015,523,0,1,0
CDD,2015,4,0,0,0
KPO,2015,8309,5,2,2
DRA,2015,350,0,0,0
HBB,2015,432,1,2,1
HST,2015,37,0,1,1
MBB,2015,20,1,0,0
OUT,2015,559,1,1,0
FST,2015,13,0,0,0
GCY,2015,92,11,1,13
EGS,2015,164,1,0,0
KGB,2015,53,0,0,0
MEA,2015,99,1,1,2
KFM,2015,299,1,2,0
FTR,2015,201,0,1,0
JOH,2015,505,2,2,2
FQH,2015,115,2,0,2
LNH,2015,111,18,12,12
MWS,2015,66,1,0,0
MIP,2015,33,0,0,0
KPR,2015,59,9,8,8
NWX,2015,203,0,0,0
GAP,2015,25,0,0,0
OZT,2015,16,0,0,0
GAL,2015,137,1,0,0
FCG,2015,122,0,3,5
ILO,2015,59,1,0,1
KLE,2015,96,0,1,1
KYJ,2015,18,0,2,0
KYB,2015,159,0,1,0
HTZ,2015,15,1,0,0
LON,2015,41,0,3,44
FHW,2015,9,0,0,0
EFT,2015,20,0,0,0
LXA,2015,9,0,0,0
HBG,2015,3,0,0,0
HFX,2015,19,0,1,0
ORG,2015,2,0,0,0
CFR,2015,3,0,1,2
GGN,2015,10,0,1,0
GDX,2015,2,1,0,1
INQ,2015,5,0,1,0
DZC,2015,2,1,0,0
HJN,2015,1,0,0,0
KNA,2015,8,0,0,0
KAR,2015,2,0,0,0
GAE,2015,10,0,0,0
MNR,2015,4,0,0,0
MJJ,2015,2,0,0,0
PEX,2015,23,0,0,0
PDR,2015,8,1,0,
GAX,2015,3,1,0,0
INB,2015,1,0,0,0
HBN,2015,4,0,0,0
CZP,2015,1,0,0,0
JFM,2015,2,0,0,5
NAE,2015,14,1,1,0
LQE,2015,16,0,1,1
MUL,2015,1,0,,
EKR,2015,3,0,0,1
GDM,2015,2,1,0,0
CCM,2015,1,0,0,0
JYA,2015,1,0,,
BXY,2015,1,0,0,0
KXE,2015,1,2,0,0
HRS,2015,3061,33,15,8
LFR,2015,3332,0,1,0
KGX,2015,192,7,0,9
HSN,2015,71,1,2,3
HTW,2015,391,2,3,1
LPC,2015,15,0,1,0
KWL,2015,217,1,0,2
JOW,2015,135,0,0,2
MPN,2015,175,0,0,0
MTA,2015,1267,0,0,0
JJH,2015,13,0,1,1
OXF,2015,107,0,0,0
EZD,2015,21,0,0,3
OVD,2015,43,0,2,0
DWG,2015,9,0,0,0
OAE,2015,270,1,0,0
MED,2015,109,3,1,0
FWP,2015,8,0,0,0
FJL,2015,45,0,0,0
FBM,2015,1,0,0,0
LEI,2015,57,0,0,0
IKT,2015,5,0,0,0
LHI,2015,125,0,3,1
KNP,2015,6,0,0,0
ILM,2015,14,0,0,0
MZI,2015,97,0,0,0
GWQ,2015,13,2,0,0
QCB,2015,3,0,0,0
NHB,2015,8,0,0,0
FMH,2015,12,1,1,0
DAP,2015,38,1,0,0
HQE,2015,8,0,4,0
JDR,2015,47,3,0,3
IZH,2015,8,0,0,0
FTH,2015,4,0,0,0
HKO,2015,4,1,0,1
KKX,2015,31,23,11,2
DTI,2015,4,0,0,0
HNJ,2015,1,0,0,0
EKJ,2015,2,0,,
NHX,2015,4,0,1,1
KOX,2015,5,0,0,0
CEF,2015,1,0,,
HNW,2015,1,0,0,0
OFF,2015,2,1,2,1
NLP,2015,1,0,0,
OIU,2015,1,0,0,0
FFS,2015,4,0,0,1
FGC,2015,1,0,0,0
OFQ,2015,1,0,0,2
LGX,2015,4,0,1,0
EYJ,2015,2,0,0,0
ILZ,2015,1,0,0,0
PIZ,2015,1,0,0,0
PHP,2015,1,0,2,0
KQZ,2015,1,0,6,0
CGI,2015,1,0,0,1
MYA,2015,1,0,0,0
OGG,2015,19,0,0,0
GAJ,2015,1,0,0,
MQV,2015,124,2,4,2
MJO,2015,723,0,0,0
HRX,2015,749,17,2,3
MRM,2015,283,0,0,7
OTN,2015,3895,0,0,0
NRY,2015,592,0,0,9
JOL,2015,27,1,1,0
HEB,2015,128,0,0,0
KRG,2015,3231,0,2,0
DZJ,2015,18,0,0,0
LRC,2015,41,0,0,0
LMH,2015,877,2,1,0
IRT,2015,285,0,14,0
FWM,2015,109,0,0,1
MZV,2015,1,0,,
OWB,2015,2095,46,35,22
LQR,2015,12,0,0,0
HSZ,2015,20,0,1,0
NPF,2015,3,0,0,0
LWH,2015,8,0,1,0
MOS,2015,5,2,2,0
GZJ,2015,18,0,0,0
LYC,2015,13,0,2,0
OGH,2015,7,0,0,2
OCW,2015,55,0,0,0
MUU,2015,42,3,2,2
FDS,2015,28,0,2,1
MRD,2015,9,1,0,0
HXW,2015,11,0,0,0
OBF,2015,3,0,,
EZC,2015,19,0,0,1
NEP,2015,38,2,15,0
HAD,2015,15,0,0,0
JDJ,2015,12,0,0,0
GWJ,2015,3,0,0,0
GAS,2015,1,0,0,0
LQY,2015,59,0,0,0
ONF,2015,4,0,0,0
FXZ,2015,19,0,0,0
NLT,2015,1,0,,
MQF,2015,2,0,0,3
HOZ,2015,1,0,0,0
JSI,2015,3,4,2,0
MGQ,2015,3,2,0,1
DJG,2015,3,0,0,0
MZW,2015,1,0,,
OOD,2015,4,0,1,0
HTT,2015,9,0,0,1
LDS,2015,1,0,1,
HSO,2015,2,0,0,0
MNW,2015,2,0,0,0
KTI,2015,2,0,0,0
OSH,2015,3,0,0,1
FZD,2015,1,0,0,0
GCP,2015,4,0,0,2
DOP,2015,1,0,0,2
EZW,2015,5926,0,0,0
LTJ,2015,12,0,1,0
GKZ,2015,1959,5,10,11
FNL,2015,2996,4,9,3
LJH,2015,642,0,0,0
DXO,2015,112,2,0,0
DSY,2015,458,0,2,0
KYG,2015,78,0,0,0
FLE,2015,67,2,0,0
FAF,2015,4,0,0,0
CCL,2015,5,1,0,0
KIC,2015,31,0,0,1
CAH,2015,51,0,0,1
GDF,2015,18,0,6,1
BTY,2015,51,0,0,2
GDY,2015,120,2,36,4
DSA,2015,32,0,0,0
LWF,2015,39,0,0,0
LSB,2015,3,0,0,0
FTC,2015,8,0,0,1
LZH,2015,83,0,2,0
BZD,2015,113,0,1,0
NAW,2015,34,1,0,0
CCT,2015,4,0,1,0
LWO,2015,2,0,0,0
DIP,2015,65,0,0,1
NLN,2015,1,0,0,
OCZ,2015,241,1,0,0
LKG,2015,3,0,0,0
FMC,2015,38,0,0,0
JIF,2015,3,1,3,3
MAK,2015,1,0,,
BZG,2015,1,0,0,0
JSP,2015,14,0,0,1
FPB,2015,25,0,0,1
CBL,2015,2,0,0,0
LXC,2015,1,0,0,1
FDR,2015,6,0,,
DDG,2015,1,0,,
DRO,2015,40,2,0,0
JCW,2015,3,0,0,0
EFH,2015,1,0,,
OVN,2015,13,0,0,0
OWE,2015,1,0,0,0
EMD,2015,1,0,0,
GTY,2015,1,2,0,0
FDT,2015,246,10,4,2
LDD,2015,84,0,0,0
FRN,2015,26544,13,17,21
KPE,2015,534,0,0,2
DYB,2015,896,5,49,40
EXR,2015,61,0,0,0
HRY,2015,341,1,1,2
MAI,2015,177,0,1,7
HTY,2015,120,0,3,1
JFP,2015,2,0,0,0
BRY,2015,14,1,1,0
MQB,2015,21,4,1,4
KNH,2015,61,0,0,0
JHX,2015,8,2,1,0
DQK,2015,127,7,6,5
GEH,2015,94,2,0,1
GHH,2015,14,0,2,0
KDQ,2015,34,2,6,0
NOU,2015,1198,0,0,0
KRR,2015,18,0,2,2
LOZ,2015,420,1,1,0
CBH,2015,17,0,0,2
OFT,2015,6,0,1,0
BSR,2015,22,4,1,1
GDT,2015,83,1,1,1
DYW,2015,4,0,,
NPV,2015,69,0,0,0
KXK,2015,6,0,1,0
KXG,2015,9,0,0,0
LTK,2015,11,0,0,0
NWJ,2015,8,0,0,0
NOE,2015,1,0,,
HOC,2015,20,0,0,0
CBN,2015,1,1,0,0
BYE,2015,4,1,0,0
GEF,2015,118,0,0,0
IPM,2015,2,0,0,0
HWJ,2015,18,0,0,0
FPK,2015,15,0,0,1
NSB,2015,1,0,1,0
FEM,2015,5,0,0,0
KBZ,2015,1,0,0,0
IME,2015,11,0,0,0
KZF,2015,3,0,1,1
HTG,2015,4,0,0,
KCT,2015,6,0,4,1
EML,2015,7,0,0,0
JNL,2015,2,0,0,0
IPL,2015,3,0,0,0
DHB,2015,1,1,4,2
MJV,2015,1,0,0,0
NHW,2015,1,0,0,0
MGP,2015,3,0,0,0
LQL,2015,18,0,0,3
IQK,2015,7,0,3,0
FPF,2015,1,0,0,0
JEB,2015,2,0,2,3
ISR,2015,1,0,0,
PKE,2015,1,0,0,0
LGW,2015,11552,1,7,4
KDI,2015,4144,12,11,5
LPH,2015,5789,6,19,22
MRG,2015,17,0,2,1
MLV,2015,132,2,0,0
HGX,2015,490,0,0,1
EXE,2015,527,0,0,0
LGD,2015,120,0,0,0
NJE,2015,323,0,0,0
KCY,2015,43,5,1,2
KIJ,2015,36,0,0,0
MXC,2015,230,0,0,0
GKT,2015,351,0,0,0
BTL,2015,77,3,0,2
GBA,2015,67,0,0,0
JPA,2015,45,1,4,0
NTG,2015,308,0,0,0
NWV,2015,23,1,0,1
HIB,2015,5,2,0,0
GBY,2015,1,0,,
OHV,2015,19,0,0,0
FHG,2015,2,0,0,0
FBK,2015,3,0,1,0
MNM,2015,3,0,0,0
MUJ,2015,30,13,17,6
KRB,2015,45,0,0,0
HIF,2015,28,1,2,0
MAH,2015,51,0,0,0
KYZ,2015,11,1,6,3
OTJ,2015,1,0,0,0
IOY,2015,3,0,0,0
FQL,2015,1,0,0,0
FOX,2015,3,1,2,2
MVZ,2015,2,0,0,
FIP,2015,11,0,0,0
LNY,2015,2,0,0,0
BWN,2015,2,0,0,0
IZQ,2015,4,0,0,0
LKQ,2015,2,0,2,0
FCO,2015,3,0,0,0
DQT,2015,6,0,0,0
LYL,2015,1,0,0,0
KQJ,2015,1,0,0,0
PKY,2015,1,0,0,0
NEC,2015,5,0,0,0
OCT,2015,13,0,0,0
LDE,2015,1,0,0,0
HHY,2015,1,0,,
IPG,2015,2,0,0,0
NPM,2015,1,2,0,0
KPH,2015,1,0,0,
KPF,2015,1,0,0,
OWT,2015,1,0,0,0
LRO,2015,621,105,49,168
OVE,2015,172,3,1,1
LYJ,2015,3236,4,0,3
FPA,2015,6552,23,34,22
HBC,2015,1928,0,6,0
LNQ,2015,295,0,0,0
MQN,2015,93,0,6,0
HQC,2015,3327,1,3,0
BZE,2015,154,0,0,0
LRP,2015,13,0,1,19
HWK,2015,5,0,0,0
LKN,2015,304,0,0,0
MOI,2015,28,0,0,4
HQO,2015,42,0,0,0
GZL,2015,14,0,0,0
LSR,2015,25,0,0,0
MDM,2015,161,0,0,3
MUH,2015,3,3,0,0
NEW,2015,277,0,0,0
JOS,2015,13,0,1,0
GBB,2015,4,0,0,0
HDD,2015,40,0,0,0
EKX,2015,68,0,0,0
DWJ,2015,232,2,2,6
EKS,2015,55,0,0,0
FMQ,2015,31,1,0,0
DRS,2015,57,0,186,0
LHX,2015,8,0,0,0
KGZ,2015,19,0,3,1
FFT,2015,345,0,2,0
EIF,2015,8,0,0,0
LPS,2015,2,3,1,1
MNL,2015,10,0,2,1
JZF,2015,1,0,0,0
NHC,2015,3,1,0,0
GCA,2015,19,1,0,0
JXK,2015,4,0,0,0
FRG,2015,9,0,0,29
IDO,2015,4,0,0,0
KOP,2015,3,0,,
KMF,2015,12,0,0,0
KWH,2015,6,0,0,0
CDN,2015,2,0,,
MPK,2015,6,0,0,0
EWY,2015,2,0,0,0
LGH,2015,4,0,0,0
JTO,2015,59,0,0,0
ECI,2015,1,0,0,0
PIN,2015,1,0,,
NUH,2015,11,0,0,0
KSR,2015,7,0,0,0
KCJ,2015,2,0,0,0
LIO,2015,2,0,0,0
FSZ,2015,2,0,0,0
DFD,2015,1,0,0,
OFP,2015,3,0,0,0
HNQ,2015,3,0,0,0
NDY,2015,1,0,0,0
PHX,2015,14,2,0,0
HYA,2015,1,1,0,0
HOY,2015,1,0,0,0
LZG,2015,68538,8,0,0
KNT,2015,1029,1,4,12
GBZ,2015,12,3,8,2
KWQ,2015,553,7,10,10
JHI,2015,133,0,1,0
LWS,2015,13925,2,5,11
MRA,2015,327,0,6,0
NVZ,2015,2763,1,2,2
KMN,2015,22,0,0,0
OOE,2015,683,2,1,0
JCT,2015,250,3,1,1
MBI,2015,503,1,4,5
MLN,2015,56,0,0,0
JDL,2015,457,0,0,0
ITH,2015,1,2,0,0
GXY,2015,19,0,0,0
KAE,2015,8,0,0,0
MJP,2015,388,0,0,0
MSS,2015,127,0,1,2
CAC,2015,86,4,4,2
OEZ,2015,28,57,1,2
LZP,2015,68,0,0,6
NFJ,2015,2,1,3,2
DMF,2015,1,0,,
KMA,2015,2,0,0,0
LRG,2015,30,0,0,0
NBF,2015,17,0,0,0
GCX,2015,52,0,0,1
HXP,2015,14,0,0,0
HCF,2015,6,0,2,0
GDJ,2015,5,0,0,0
DWE,2015,133,1,6,28
KOY,2015,4,0,10,9
PGN,2015,15,0,0,0
FWC,2015,1,0,0,0
NJT,2015,4,6,15,12
HGM,2015,42,0,0,0
FDA,2015,2,0,0,0
KNX,2015,20,7,2,1
KP0,2015,1,0,,
LFY,2015,20,0,0,0
PIF,2015,12,106,0,0
EFN,2015,2,0,0,
JKS,2015,1,0,0,
CDM,2015,4,0,0,1
FMW,2015,1,0,0,0
BWF,2015,16,0,0,0
NUN,2015,6,0,0,0
CEP,2015,1,0,0,
LCJ,2015,13,2,4,0
ECN,2015,2,10,0,0
DSK,2015,7,0,0,0
HXI,2015,2,0,1,0
MNK,2015,2,0,0,0
FRI,2015,2,1,0,0
KAD,2015,4,0,0,0
FKC,2015,2,0,0,0
ORM,2015,3,0,0,
KYR,2015,1,0,0,0
DHA,2015,51,2,1,0
HWE,2015,5475,8,17,61
DQA,2015,2068,3,5,0
JDN,2015,23,0,0,0
FPD,2015,55,1,0,2
MNT,2015,1633,0,0,2
DRT,2015,46,0,0,0
HTD,2015,106,0,0,0
OUB,2015,57,1,0,0
HAO,2015,61,0,0,0
PGW,2015,14,0,0,9
IMD,2015,191,5,2,0
MZO,2015,41,0,1,0
MKQ,2015,21,0,1,0
EWL,2015,11,0,0,0
CAN,2015,12,2,0,0
MSX,2015,31,3,0,2
DXN,2015,60,1,1,1
FZT,2015,6,0,0,0
KGN,2015,9,1,0,1
KSJ,2015,12,0,0,0
HSX,2015,57,0,1,5
EKT,2015,1,0,,
HFM,2015,2,0,0,0
JJQ,2015,13,0,6,0
FSO,2015,10,0,1,0
---,2015,17,0,0,0
OBR,2015,30,0,0,0
IXQ,2015,1,0,0,0
HNF,2015,18,0,0,0
EGJ,2015,2,0,0,3
ORD,2015,3,0,0,0
DWP,2015,25,0,0,0
LMG,2015,2,0,0,0
ODD,2015,1,0,0,0
OXJ,2015,7,0,0,0
FXP,2015,2,0,0,0
DXJ,2015,15,0,0,0
NIE,2015,7,0,0,1
HGI,2015,26,0,0,0
NXM,2015,1,0,,
FEG,2015,1,0,0,0
JWJ,2015,7,0,0,0
HTS,2015,2,0,0,0
ORY,2015,1,0,0,0
KME,2015,2,0,0,1
FGH,2015,19,0,0,0
MZC,2015,1,0,0,0
IZF,2015,1,0,0,0
FIN,2015,1,0,0,0
EQH,2015,1,0,0,0
LLO,2015,1,0,,
KHS,2015,1,0,0,0
LXI,2015,2,0,0,0
UKN,2015,1,0,,
HKI,2015,3,0,2,1
FRZ,2015,2,0,0,0
MQH,2015,1,0,0,0
BTQ,2015,1,0,0,1
CAR,2015,1,0,,
RGI,2015,1,0,,
JAI,2015,1,1,1,2
DTK,2015,849,1,2,0
NKB,2015,1438,7,3,3
MGB,2015,3906,1,1,1
FLH,2015,9,0,0,0
MWH,2015,69,0,0,0
OKS,2015,14,0,0,0
NRA,2015,590,0,17,0
KNS,2015,403,0,6,1
EXD,2015,3,0,0,0
LLZ,2015,206,32,55,18
KNW,2015,586,6,17,5
MNI,2015,259,1,0,145
FOS,2015,75,0,0,0
MNB,2015,315,0,0,0
DTR,2015,94,1,0,0
PCW,2015,1,0,0,0
JGS,2015,157,2,1,0
FQO,2015,106,3,4,0
JDO,2015,19,0,1,1
LNS,2015,21,1,0,0
BSP,2015,38,2,1,0
FTD,2015,45,0,1,0
MPO,2015,11,3,0,0
LRW,2015,14,0,1,0
IKN,2015,13,0,0,0
GWF,2015,22,1,0,2
MIE,2015,25,0,0,0
HCH,2015,9,0,0,0
HIS,2015,8,0,1,0
MKZ,2015,1,0,0,0
JQQ,2015,1,0,,
ONG,2015,8,0,0,0
DTE,2015,342,1,0,0
HNR,2015,9,0,0,0
CIG,2015,7,0,0,1
OES,2015,3,0,0,0
KHP,2015,12,5,5,0
KOJ,2015,2,0,0,0
HHE,2015,2,0,0,0
NYT,2015,2,0,0,0
OVJ,2015,6,0,0,0
KSF,2015,4,0,0,0
MRW,2015,2,0,0,0
JXE,2015,4,0,0,0
GEC,2015,1,0,0,0
EOB,2015,13,0,1,0
MMY,2015,1,0,0,0
DWO,2015,8,1,0,0
FAQ,2015,1,0,0,0
ILY,2015,2,0,1,0
OMZ,2015,3,0,0,0
PBQ,2015,1,0,0,0
PFN,2015,36,0,0,0
KHJ,2015,1,1,0,0
ELA,2015,3,0,,
DTG,2015,2,0,0,0
HLG,2015,4,0,0,0
MMA,2015,1,0,0,
HND,2015,1,0,0,0
HFB,2015,1,0,0,0
LHG,2015,4,0,,
NVE,2015,3,0,1,0
REF,2015,1,0,0,0
CGN,2015,1,1,0,0
OIE,2015,1,0,0,0
KRE,2015,1,0,0,0
GBJ,2015,1,0,0,
NEK,2015,1693,0,0,0
JDH,2015,121,0,0,0
NAY,2015,1695,24,12,19
KSZ,2015,474,0,0,0
LQC,2015,133,0,0,0
DXC,2015,373,1,0,1
KTC,2015,71,0,0,0
LFL,2015,2751,1,1,1
KZH,2015,97,0,0,1
FMK,2015,774,0,0,0
MEH,2015,479,1,5,1
ODP,2015,50,0,0,0
BTS,2015,311,0,0,0
MFA,2015,71,0,0,0
IZI,2015,34,28,25,4
DWB,2015,119,0,0,0
DWA,2015,102,0,0,1
GFD,2015,192,0,8,0
HBA,2015,38,0,49,0
KDC,2015,15,0,1,0
HWQ,2015,14,2,1,0
IKZ,2015,40,0,0,0
GZI,2015,3,0,0,0
GKR,2015,19,0,0,0
KIF,2015,15,0,1,0
PFV,2015,54,0,0,0
ONU,2015,475,0,0,0
DYF,2015,12,0,0,0
NIV,2015,1,0,0,0
ION,2015,3,1,0,0
GIF,2015,2,3,0,0
JXI,2015,5,0,0,0
IWB,2015,5,1,1,1
FBO,2015,10,0,0,0
EJJ,2015,4,0,0,0
JYO,2015,1,0,0,0
HCI,2015,1,0,0,0
MAO,2015,2,0,0,0
PGM,2015,1,0,0,0
JXA,2015,8,0,0,0
NNX,2015,1,0,0,0
CGL,2015,4,0,0,0
BZT,2015,2,0,0,0
KCO,2015,1,0,0,0
JDX,2015,6,0,0,0
GZT,2015,4,0,0,0
OAP,2015,2,0,0,0
OJH,2015,2,18,16,0
OZP,2015,13,0,0,2
KPY,2015,1,1,0,0
FFO,2015,2,2,0,0
LIX,2015,1,0,0,0
GXH,2015,1,1,0,0
MAD,2015,1,0,0,0
GAZ,2015,1,0,1,1
JTR,2015,1,3,,
CDQ,2015,1,0,1,0
OTM,2015,42,0,0,0
KTT,2015,391,2,10,5
NKM,2015,535,0,1,0
OIY,2015,281,1,0,0
GCJ,2015,1685,8,9,6
IYO,2015,261,8,0,3
OXO,2015,97,0,4,5
HCG,2015,1562,0,30,0
DQE,2015,58,0,0,0
DYG,2015,162,1,0,0
IEO,2015,105,2,0,1
LZK,2015,3,0,0,0
OWD,2015,1,1,2,0
KWI,2015,95,0,1,19
PAG,2015,73,0,0,0
FLL,2015,53,1,0,2
EJL,2015,7,0,0,0
JKA,2015,39,10,3,5
BSB,2015,11,0,0,0
MDB,2015,12,4,0,0
KXO,2015,1,0,,
HDT,2015,1,0,0,0
CDX,2015,5,0,0,0
FFX,2015,8,0,0,0
ISD,2015,1,1,0,0
EXJ,2015,6,0,0,0
OOK,2015,8,0,0,0
CAK,2015,56,0,0,0
BTM,2015,36,1,0,0
FCX,2015,5,0,0,0
KOE,2015,9,0,0,0
FTA,2015,15,0,0,1
MXD,2015,2,0,0,0
GFO,2015,2,1,0,1
OUO,2015,2,3,0,0
FQP,2015,4,0,0,0
HKY,2015,1,0,0,0
DWH,2015,6,0,0,0
OPP,2015,22,0,0,0
MAJ,2015,3,0,0,0
HTF,2015,2,0,0,0
KGS,2015,1,0,0,0
HAM,2015,1,0,0,0
EEG,2015,1,0,0,0
NAL,2015,1,0,0,
IWI,2015,1,0,,
GCM,2015,1,0,0,0
KOG,2015,1238,0,0,0
MZF,2015,74,0,0,0
MSD,2015,542,42,0,0
CAW,2015,18787,1,1,1
BTI,2015,292,0,0,0
CEW,2015,57,0,3,0
MPV,2015,79,0,0,0
KMI,2015,33,0,0,0
DSI,2015,1630,2,3,1
JJX,2015,65,3,2,3
FEN,2015,24,0,0,0
INP,2015,10,0,6,0
HRM,2015,28,1,0,2
IQI,2015,20,1,9,0
OMD,2015,94,0,0,0
CCW,2015,297,3,1,3
NPJ,2015,54,3,1,0
NZK,2015,21,0,0,0
GFG,2015,18,0,0,14
BYD,2015,17,4,0,0
EHD,2015,106,1,3,1
NSX,2015,24,1,2,2
NLH,2015,34,0,4,0
DRQ,2015,1,1,0,0
NLM,2015,27,5,1,0
GDI,2015,7,1,0,0
OYP,2015,1,1,0,
BZK,2015,12,0,0,1
KDD,2015,53,3,0,5
JBP,2015,26,0,0,0
IYN,2015,116,13,7,14
OQY,2015,5,1,0,0
JFY,2015,7,2,3,2
LTO,2015,4,0,0,0
ESZ,2015,1,0,0,
IPF,2015,11,0,0,0
IYX,2015,4,0,1,0
LQX,2015,2,0,0,
HTR,2015,14,0,0,0
CEO,2015,3,0,0,0
FFK,2015,7,0,0,1
FOD,2015,14,0,0,0
MDD,2015,1,0,1,0
HQR,2015,4,0,0,0
OWL,2015,2,0,0,0
NXB,2015,2,0,0,0
NBL,2015,1,0,0,0
ILI,2015,1,0,0,0
KAM,2015,3,1,0,
JJG,2015,1,0,0,0
HBM,2015,1,0,0,0
OXK,2015,2,0,0,0
BZB,2015,6,0,0,
OND,2015,1,0,,
FNC,2015,1,0,,
JIS,2015,1,0,1,1
NPT,2015,2836,1,1,1
ITI,2015,4613,4,1,2
FMG,2015,95,9,1,65
BTG,2015,3,0,0,0
MCH,2015,41,4,0,0
IML,2015,4,0,0,0
KRA,2015,337,3,4,2
FMT,2015,56,1,7,1
FJI,2015,558,0,1,0
ETD,2015,4,0,0,0
KNO,2015,4,0,0,0
PEP,2015,8,0,0,0
KRD,2015,335,0,0,0
MOL,2015,5,0,0,0
DWF,2015,217,7,6,11
JQP,2015,142,13,16,7
NIU,2015,167,0,0,0
EZN,2015,28,0,0,0
EZX,2015,9,1,0,0
EBI,2015,8,0,3,0
CEC,2015,164,0,0,1
FXX,2015,14,0,0,0
NEI,2015,1,0,0,0
LHM,2015,1,0,,
EJF,2015,9,0,0,0
INN,2015,16,13,0,0
MCN,2015,68,0,0,0
LKB,2015,1,0,0,1
ECX,2015,6,0,0,0
LOJ,2015,3,0,1,0
LLX,2015,1,0,,
HDJ,2015,2,0,0,
EBA,2015,4,0,0,0
FSR,2015,4,0,0,0
DYN,2015,8,0,0,0
DWL,2015,1,0,0,0
FMP,2015,9,1,0,0
FWB,2015,6,1,0,1
JYQ,2015,1,0,0,
LRQ,2015,1,0,2,2
MFQ,2015,1,0,,
HBP,2015,2,0,,
DCN,2015,2,0,0,0
MDP,2015,5,0,0,0
MTL,2015,1,0,0,0
DRK,2015,1,0,0,0
MMP,2015,3,2,0,0
HCA,2015,2,0,0,0
OCV,2015,1,0,0,0
MYP,2015,1,0,0,0
KRL,2015,6,0,0,0
HRN,2015,2,0,0,
DZP,2015,1,0,0,0
OEQ,2015,1,13,1,0
EOX,2015,1,0,2,0
OAZ,2015,1,0,0,0
NKQ,2015,1,0,0,
NYU,2015,1,26,0,0
IYS,2015,1,0,,
LWQ,2015,136,1,0,0
DQY,2015,2319,4,23,16
FTL,2015,2473,2,4,1
OJX,2015,3705,0,0,0
LEH,2015,25,0,1,1
INI,2015,150,0,0,0
MOZ,2015,292,0,0,1
CCX,2015,10,0,0,0
NIM,2015,126,0,2,0
GXQ,2015,62,5,0,0
ETB,2015,1,0,0,0
MLR,2015,397,1,0,2
DZI,2015,38,0,1,0
HNN,2015,393,0,2,44
ITX,2015,182,6,1,1
NAD,2015,248,0,0,3
JXM,2015,5,79,0,0
BYG,2015,63,0,0,19
EIE,2015,2,0,0,0
FCW,2015,23,0,0,0
LFZ,2015,7,1,0,1
LKF,2015,52,1,0,0
MUE,2015,5,1,1,7
BZA,2015,20,1,0,0
MLD,2015,1,0,0,0
HQG,2015,4,0,0,0
PCU,2015,17,0,0,0
BWA,2015,22,0,0,0
BXN,2015,3,0,0,0
MNQ,2015,3,0,0,0
ISY,2015,20,1,1,2
ONJ,2015,1,0,,
KSB,2015,1,0,0,0
EMS,2015,3,0,0,0
JJC,2015,7,0,,
HXO,2015,3,0,0,0
LHN,2015,2,2,9,10
PGT,2015,5,0,0,0
FMZ,2015,8,0,6,0
OHA,2015,1,0,0,0
ITM,2015,2,0,0,0
FBN,2015,2,0,3,1
GDZ,2015,6,0,1,0
PBL,2015,3,0,0,0
LJB,2015,3,0,0,0
FEW,2015,3,0,0,0
DEW,2015,2,0,0,0
HWD,2015,1,0,0,0
MHK,2015,1,0,0,
IRQ,2015,2,0,0,0
NNW,2015,2,0,1,0
JJY,2015,4,2,4,6
OOI,2015,1,1,0,1
LWY,2015,3,0,0,
IXY,2015,1,2,0,0
KWY,2015,1194,0,4,2
LPB,2015,1172,1,0,6
JLX,2015,2,0,0,
HHS,2015,5849,0,0,0
LBH,2015,13,0,0,0
NIK,2015,7726,0,2,12
FGB,2015,16,0,3,0
EXH,2015,27,0,0,0
JDS,2015,313,1,0,2
JDG,2015,390,0,0,0
FRK,2015,29,0,0,0
JDW,2015,66,1,0,2
FSM,2015,77,3,2,0
LPN,2015,175,0,1,0
FEO,2015,6,0,0,0
FJS,2015,58,0,0,2
FDF,2015,98,1,4,0
GAB,2015,12,0,0,0
CBT,2015,10,0,1,1
NZA,2015,10,0,0,0
JDZ,2015,49,0,0,6
LOF,2015,31,0,0,0
NQA,2015,2,0,1,
PEK,2015,3,0,0,0
MTJ,2015,11,0,0,0
HIN,2015,7,0,0,0
BYP,2015,1,0,0,0
ISA,2015,6,0,0,0
DPW,2015,12,10,5,1
MMX,2015,4,0,0,0
FLF,2015,3,0,1,0
HHW,2015,1,2,0,1
LKD,2015,20,3,1,5
HAS,2015,1,0,,
OEA,2015,4,0,1,0
LJE,2015,9,0,3,0
HTE,2015,5,0,0,0
ITQ,2015,6,8,1,0
MZP,2015,1,0,0,0
MLA,2015,1,1,0,0
NGZ,2015,1,0,0,1
EJB,2015,1,0,0,0
ELR,2015,3,0,0,0
OXI,2015,1,0,,
FKJ,2015,2,0,0,0
PER,2015,1,0,0,1
NKL,2015,1,0,0,0
EPP,2015,1,0,0,0
IYB,2015,1,0,2,
JSS,2015,1,0,0,0
OJB,2015,1,0,,
LPF,2015,1,0,0,0
IWE,2015,1,0,0,
FKM,2015,2,0,,
NEK,2016,1526,0,0,1
HQL,2016,2208,11,0,4
FMI,2016,931,5,41,4
NVY,2016,8502,0,0,0
DRM,2016,631,0,0,1
KWS,2016,968,3,6,6
JDO,2016,44,1,1,4
FZX,2016,466,4,2,1
